https://www.bike-discount.de/en/radon-sunset-10.0-3	Radon Sunset 10.0	€1,359.20	SUNSET	aluminium	28"	135 kg -> 115 kg (body weight + bike + equipment) + 20 kg load (rack)	starting from 14,50 kg
https://www.bike-discount.de/en/bianchi-impulso-pro-grx600-1	Bianchi IMPULSO PRO GRX600	€1,999.00	Impulso Pro carbon disc brake flat mount, FM-JM09- 2021, press fit 86.5x41 headset 1.5" - 11/8", thru axle 12x142, sizes 48-50-52-54-56-58-cm	Carbon	28"		
https://www.bike-discount.de/en/radon-zr-lady-hybrid-cx-500-1	Radon ZR Lady Hybrid CX 500	€1,999.00	ZR LADY HYBRID	aluminium	29"	115 kg (body weight + bike + equipment)	starting from 20,55 kg
https://www.bike-discount.de/en/mondraker-crafty-rr-2	Mondraker CRAFTY RR	€5,499.00	Crafty 6061 Alloy Stealth Evo, e-Bike Optimized Zero Suspension System, 150mm travel, Forward Geometry, internal non-removable battery, Boost 12x148mm rear axle, tapered head tube, one-piece Monoblock upper link, HHG internal cable routing, MAX capacity s	aluminium	29		25,5 kg
https://www.bike-discount.de/en/radon-r1-disc-ultegra-2	Radon R1 Disc Ultegra	€1,439.20	R1, Maximale Reifenbreite: 28mm, Schaltauge: #10240	aluminium	28"	115 kg (body weight + bike + equipment)	starting from 9,00 kg
https://www.bike-discount.de/en/cube-ams-zero99-c-68x-slt-29-liquidblue-n-blue	Cube AMS ZERO99 C:68X SLT 29 liquidblue´n´blue	€5,799.00	C:68X® Monocoque Advanced Twin Mold Technology, FSP 4-Link, Boost 148, UDH™	Carbon	29"	115 kg (body weight + bike + equipment)	starting from 9,7 kg
https://www.bike-discount.de/en/radon-render-al-8.0-750-ms	Radon Render AL 8.0 750 MS	€3,679.20	RENDER AL, Maximale Reifenbreite: 2.6", Powertube Akku 750 Wh, Schaltauge: UDH	Aluminium Hauptrahmen/Aluminium Hinterbau	29"	135 kg (body weight + bike + equipment)	ab 25,45 kg
https://www.bike-discount.de/en/cube-stereo-one22-hpc-ex-29-carbon-n-black	Cube Stereo ONE22 HPC EX 29 carbon'n'black	€2,899.00	HPC Carbon Monocoque Advanced Twin Mold Technology, Aluminum 6061 T6 Rear Triangle, ATG, ETC 4-Link, Boost 148, AXH	Carbon	29"	115 kg (body weight + bike + equipment)	starting from 13,3 kg
https://www.bike-discount.de/en/cube-stereo-hybrid-160-hpc-slx-750-27.5-carbon-n-reflex	Cube Stereo Hybrid 160 HPC SLX 750 27.5 carbon´n´reflex	€3,999.00	C:62® Monocoque Advanced Twin Mold Technology, Aluminium 6061 T6 Rear Triangle, Efficient Trail Control, FSP 4-Link, Agile Trail Geometry, Boost 148, UDH™, Full Integrated Battery, Advanced Internal Cable Routing	Carbon mainframe, alloy rear triangle	27.5"x2.4	150 kg (body weight + bike + equipment)	starting from 24,6 kg
https://www.bike-discount.de/en/radon-scart-light-10.0-2	Radon Scart Light 10.0	€1,199.20	SCART LIGHT	aluminium	28"	115 kg (body weight + bike + equipment)	ab 11,15 kg
https://www.bike-discount.de/en/cube-stereo-hybrid-140-hpc-slx-750-liquidblue-n-blue	Cube Stereo Hybrid 140 HPC SLX 750 liquidblue´n´blue	€4,239.20	C:62® Monocoque Advanced Twin Mold Technology, Aluminium 6061 T6 Rear Triangle, Efficient Trail Control, FSP 4-Link, Agile Trail Geometry, Boost 148, UDH™, Full Integrated Battery, Advanced Internal Cable Routing	Carbon mainframe, alloy rear triangle	Size Split: 27.5: S (16") // 29: M (18"), L (20"), XL (22")	150 kg (body weight + bike + equipment)	ab 24,1kg
https://www.bike-discount.de/en/cube-reaction-hybrid-pro-625-flashwhite-n-black	Cube Reaction Hybrid Pro 625 flashwhite´n´black	€2,199.00	Aluminium Superlite, Gravity Casting, Agile Ride Geometry, 1.5 Headtube, Boost 148, Full Integrated Battery, Advanced Internal Cable Routing	aluminium	Size Split: 27.5: S (15") // 29": M (17"), L (19"), XL (21"), XXL (23")	150 kg (body weight + bike + equipment)	starting from 23,8 kg
https://www.bike-discount.de/en/cube-stereo-hybrid-160-hpc-race-750-27.5-grey-n-metal	Cube Stereo Hybrid 160 HPC Race 750 27.5 grey´n´metal	€3,839.20	C:62® Monocoque Advanced Twin Mold Technology, Aluminium 6061 T6 Rear Triangle, Efficient Trail Control, FSP 4-Link, Agile Trail Geometry, Boost 148, UDH™, Full Integrated Battery, Advanced Internal Cable Routing	Carbon mainframe, alloy rear triangle	27.5"x2.4	150 kg (body weight + bike + equipment)	starting from 24,6 kg
https://www.bike-discount.de/en/cube-kathmandu-hybrid-one-750-easy-entry-blue-n-black	Cube Kathmandu Hybrid ONE 750 Easy Entry blue´n´black	€2,679.20	Aluminium Superlite, Gravity Casting Technology, Efficient Comfort Geometry, Boost148, Full Integrated Battery, Integrated Carrier 3.0, Advanced Internal Cable Routing, Tapered Headtube	aluminium	28"	140 kg (body weight + bike + equipment)	starting from 27,3 kg
https://www.bike-discount.de/en/santa-cruz-bullit-3-mx-cc-r-1	Santa Cruz Bullit 3 MX CC R	€5,299.00	Carbon CC	Carbon	29" / 27.5"	155 kg (body weight + bike + equipment)	
https://www.bike-discount.de/en/cube-touring-hybrid-exc-625-grey-n-metal	Cube Touring Hybrid EXC 625 grey'n'metal	€2,599.00	Aluminium Superlite, Gravity Casting Technology, Efficient Comfort Geometry, Full Integrated Battery, 1.5 Headtube, Integrated Carrier 3.0	aluminium	28"	140 kg (body weight + bike + equipment)	starting from 26,5 kg
